,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
DNAJB14,NEUTRAL,0.025760239192505332,0.13750352374993502,0.03716416933514096,0.174667693085076,-0.011004962840003065,-0.011004962840003227,False
GAL3ST3,DIG,-1.2528113257458098,0.45943161863729726,-1.8074246868230075,-1.3479930681857102,-1.5182965601579657,-1.8555938189981285,True
KCTD3,DCG,-0.8516512201657215,1.1043366598147357,-1.2286729919001211,-0.12433633208538541,-0.30980940937054896,-1.2768421240752656,True
SFRP2,NEUTRAL,-0.032689704437725106,0.13750352374993502,-0.04716127448043195,0.09034224926950307,-0.09533040665557706,-0.09533040665557724,False
WDR1,NEUTRAL,0.04768141640203843,0.13750352374993502,0.06878974298578253,0.20629326673571755,0.02062061081063843,0.02062061081063843,False
UPK2,NEUTRAL,0.03541475437752923,0.13750352374993502,0.05109269051476213,0.18859621426469714,0.0029235583396166453,0.0029235583396166453,False
DLEU2L,NEUTRAL,-9.62823588664846e-05,0.13750352374993502,-0.00013890608166176885,0.13736461766827324,-0.04830803825680618,-0.04830803825680601,False
TFAP4,DCG,-0.8671327499170478,1.3001237245690138,-1.2510081180977346,0.049115606471279216,-0.12774311457538687,-1.2991772502728791,True
RPS4XP14,DSG,0.007592643697120165,1.185866545311334,0.010953869409072108,1.196820414720406,1.0043940281101746,-0.037215262766074515,False
NLE1,NEUTRAL,0.0121172649697446,0.13750352374993502,0.01748151808098809,0.1549850418309231,-0.030687614094157364,-0.030687614094158017,False
C9orf153,NEUTRAL,0.042726252146976604,0.13750352374993502,0.06164095208821457,0.1991444758381496,0.013471819913069135,0.013471819913068818,False
CFAP65,NEUTRAL,-0.003061279066262308,0.13750352374993502,-0.004416492127673828,0.13308703162226118,-0.05258562430281862,-0.052585624302818955,False
WDPCP,DIG,0.7379491237437802,0.45943161863729726,1.0646355412535078,1.524067159890805,1.3501081513191526,1.0164664090783615,True
SLFN14,NEUTRAL,-0.057444534902717094,0.13750352374993502,-0.08287494563032292,0.054628578119612095,-0.13104407780546787,-0.13104407780546737,False
BCAR3,NEUTRAL,-0.018168624633612455,0.13750352374993502,-0.02621178465868575,0.11129173909124927,-0.07438091683382958,-0.07438091683382941,False
LRRC2-AS1,NEUTRAL,-0.02852077937887235,0.13750352374993502,-0.04114678697218735,0.09635673677774767,-0.08931591914733125,-0.08931591914733109,False
NUP210P3,DIG,-1.617782001163699,0.53605290024021,-2.333966070318292,-1.7979131700780817,-1.988618261447411,-2.3821352024934335,True
REEP5,NEUTRAL,-0.01830961871830567,0.13750352374993502,-0.026415196125467333,0.11108832762446769,-0.07458432830061203,-0.07458432830061186,False
VCAM1,NEUTRAL,-0.031532037493128856,0.13750352374993502,-0.04549111412046186,0.09201240962947316,-0.09366024629560678,-0.09366024629560661,False
RELL2,NEUTRAL,-0.0052466169309990825,0.13750352374993502,-0.007569268227796449,0.12993425552213858,-0.055738400402940265,-0.0557384004029401,False
BTG2,DCG,0.751450878124832,-0.7369655941662062,1.084114455342352,0.34714886117614585,0.16147620525106443,1.0359453231672058,True
GRID1,NEUTRAL,-0.03727140547797634,0.13750352374993502,-0.053771271850038216,0.0837322518998968,-0.10194040402518391,-0.10194040402518408,False
SELP,DCG,-0.8470708971828645,1.20945336562895,-1.2220649826470837,-0.012611617018133847,-0.20580833935340662,-1.2702341148222305,True
IQUB,DIG,-0.7329453060989685,0.405992359675837,-1.0574165583518251,-0.6514241986759881,-0.8310230927174611,-1.105585690526971,True
SLC2A1,NEUTRAL,-0.024022272836170738,0.13750352374993502,-0.03465681389162518,0.10284670985830985,-0.08282594606676912,-0.08282594606676912,False
CAPNS2,NEUTRAL,-0.039373216389862555,0.13750352374993502,-0.056803544029502766,0.08069997972043225,-0.1049726762046479,-0.1049726762046479,False
C6orf118,NEUTRAL,0.0029519222697532324,0.13750352374993502,0.004258723619662681,0.1417622473695977,-0.04391040855548168,-0.04391040855548201,False
ZFYVE16,NEUTRAL,0.012966094999262993,0.13750352374993502,0.018706120955131907,0.15620964470506693,-0.02946301122001415,-0.029463011220013987,False
SH3BGRL3,NEUTRAL,-0.010952340037388857,0.13750352374993502,-0.01580088665807055,0.12170263709186446,-0.06397001883321399,-0.06397001883321432,False
PRKCA,DCG,0.8931780303128092,-0.7369655941662062,1.288583514963262,0.5516179207970558,0.36594526487197504,1.2404143827881164,True
NBL1,NEUTRAL,0.02426335466218448,0.13750352374993502,0.035004621446463664,0.17250814519639868,-0.013164510728679666,-0.013164510728679666,False
LINC02551,NEUTRAL,0.015548658822701683,0.13750352374993502,0.022431972975986147,0.15993549672592117,-0.025737159199158262,-0.025737159199157936,False
EDC3,NEUTRAL,0.007662810989156223,0.13750352374993502,0.011055099413325135,0.14855862316326016,-0.03711403276181893,-0.03711403276181893,False
XPNPEP3,NEUTRAL,-0.025049052255463024,0.13750352374993502,-0.03613814346792501,0.10136538028201,-0.08430727564307038,-0.08430727564307038,False
CTSO,NEUTRAL,0.020132582949486933,0.13750352374993502,0.0290451775815105,0.16654870133144553,-0.019123954593635542,-0.01912395459363538,False
ADPRS,NEUTRAL,-0.016691972573210208,0.13750352374993502,-0.024081426054024958,0.11342209769591007,-0.07225055822917104,-0.07225055822917086,False
IARS2,DCG,-0.8203323676076648,1.0874628412503395,-1.1834894386282802,-0.09602659737794061,-0.2796337505926183,-1.2316585708034242,True
HROB,NEUTRAL,-0.044501616358496594,0.13750352374993502,-0.06420226123194621,0.07330126251798881,-0.11237139340709135,-0.11237139340709222,False
TNNC2,DCG,-1.033435153189764,1.4059923596758368,-1.490931770587199,-0.08493941091136215,-0.2573710619202925,-1.5391009027623446,True
HOXA-AS3,DSG,-0.1518483787488617,1.3434078222978139,-0.21907090298801185,1.124336919309802,0.9397222915897054,-0.2672400351631561,False
DCAKD,NEUTRAL,-0.03686740751515166,0.13750352374993502,-0.0531884259925418,0.08431509775739321,-0.10135755816768653,-0.10135755816768618,False
LINC01165,NEUTRAL,0.013432607746625136,0.13750352374993502,0.019379156582262757,0.15688268033219777,-0.02878997559288188,-0.028789975592881555,False
FAM47E,DIG,-1.0944105661691055,0.49825086752782544,-1.5789006965086512,-1.0806498289808257,-1.2615523738117131,-1.6270698286837977,True
NOS2,DIG,-1.2234452733962353,0.45943161863729726,-1.7650584287277908,-1.3056268100904935,-1.4751134599645044,-1.8132275609029365,True
PCDHA9,NEUTRAL,0.002128756981235106,0.13750352374993502,0.0030711471400856477,0.14057467089002068,-0.04509798503505815,-0.04509798503505782,False
EDN1,DIG,1.6659477520737485,0.632268215499513,2.4034545602969133,3.035722775796426,2.851464896706193,2.3552854281217663,True
RGCC,NEUTRAL,0.014512913104036759,0.13750352374993502,0.020937707764046284,0.15844123151398132,-0.02723142441109877,-0.02723142441109877,False
CLEC7A,DIG,1.010947083070083,0.4724877714627438,1.4584883433463718,1.9309761148091156,1.7526185000683216,1.4103192111712275,True
