,class,beta1,cn_ratio_log2,truth_log2FC_aware,truth_log2FC_naive,empirical_log2FC_naive,empirical_log2FC_aware,DE_truth
PRICKLE2-AS2,NEUTRAL,-0.01950597047421481,0.13750352374993502,-0.028141166870876252,0.10936235687905876,0.005227836697935181,0.005227836697934861,False
HCCAT5,NEUTRAL,0.020407464053720438,0.13750352374993502,0.02944174718742226,0.16694527093735728,0.06281075075623206,0.06281075075623176,False
THY1,NEUTRAL,-0.05444326329489202,0.13750352374993502,-0.07854502596535284,0.058958497784582176,-0.045176022396543634,-0.04517602239654297,False
PPARD,DIG,-1.4457907526702671,0.560714954474479,-2.0858351490405163,-1.5251201945660373,-1.6305740593008913,-2.052466145471709,True
FAM180A,DIG,0.7926440071449558,0.5025003405291834,1.1435435782983838,1.646043918827567,1.5444323650277552,1.1769125818671928,True
CFI,NEUTRAL,0.009303073906235576,0.13750352374993502,0.013421498589549583,0.1509250223394846,0.04679050215835894,0.04679050215835956,False
HDAC1,NEUTRAL,-0.02360093261616163,0.13750352374993502,-0.03404894844569097,0.10345457530424404,-0.0006799448768810747,-0.0006799448768815555,False
CYB5RL,NEUTRAL,0.03524051340883819,0.13750352374993502,0.05084131393331187,0.1883448376832469,0.08421031750212328,0.08421031750212328,False
ELFN1-AS1,DIG,-0.5727071530243067,0.5688428353578793,-0.826241769549804,-0.2573989341919247,-0.3748501466422915,-0.7928727659809941,True
LGMN,NEUTRAL,-0.03986651243030423,0.13750352374993502,-0.057515219780738126,0.0799883039691969,-0.024146216211928227,-0.024146216211928553,False
LRTM2,DSG,0.011732480278740883,0.8875252707415875,0.016926391115467034,0.9044516618570545,0.7965490104133865,0.05029539468427691,False
RAD1,DSG,-0.05356574635725345,0.8875252707415875,-0.07727903663112562,0.8102462341104619,0.7091326663931822,-0.04391003306231736,False
ALOX12,NEUTRAL,-0.0166524807350154,0.13750352374993502,-0.02402445137490572,0.1134790723750293,0.009344552193905061,0.009344552193905061,False
NLRP11,DIG,-1.6622988747161185,0.5769251816557379,-2.3981903430282485,-1.8212651613725106,-1.9343290012464365,-2.3648213394593944,True
RAB5B,DIG,-1.6530115819970002,0.4329594072761063,-2.384791611879092,-1.951832204602986,-2.0545797335830294,-2.3514226083102843,True
ADAMTS12,DSG,-0.09816077717651414,0.9572955490457618,-0.1416160664423635,0.8156794826033983,0.708125034030038,-0.10824706287355342,False
BRAT1,DIG,-0.846209909174388,0.53605290024021,-1.2208228395169898,-0.6847699392767798,-0.8001625187514634,-1.18745383594818,True
NTN4,NEUTRAL,-0.05244200833048631,0.13750352374993502,-0.07565782535265031,0.06184569839728471,-0.04228882178383917,-0.042288821783839504,False
RNF34,NEUTRAL,0.026295773609565174,0.13750352374993502,0.03793678218285856,0.17544030593279358,0.07130578575166835,0.07130578575166927,False
